DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0101,1,2024,24,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,1,2024,6,11,2023,1,0101,37,28,4,4,320,320,5,4,97,97
6,0602,1,2024,1,3,2023,1,0101,999,999,9,9,320,320,9,1,97,97
12,1215,1,2024,22,11,2023,12,1218,24,24,4,4,320,320,5,5,97,97
1,0101,1,2024,14,12,2023,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,1,2024,14,12,2023,1,0101,52,52,4,4,320,320,4,4,97,97
1,0101,1,2024,18,10,2023,1,0101,38,30,4,9,320,840,5,1,97,97
1,0101,1,2024,7,11,2023,1,0101,45,41,9,9,320,320,1,1,97,97
9,0920,1,2024,12,12,2023,6,0613,34,999,4,9,320,320,3,9,97,97
13,1301,1,2024,21,12,2023,9,0901,50,46,9,9,320,320,9,9,97,97
5,0509,1,2024,11,12,2023,5,0509,27,32,4,4,320,320,4,4,97,97
10,1001,1,2024,4,12,2023,10,1001,28,32,4,4,320,320,4,4,97,97
1,0101,1,2024,28,6,2023,3,0314,27,26,4,4,320,320,5,4,97,97
1,0101,1,2024,16,11,2023,1,0115,45,48,4,4,320,320,1,1,97,97
1,0101,1,2024,16,11,2023,1,0101,39,39,9,4,320,320,1,3,97,97
1,0101,1,2024,15,12,2023,1,0101,30,25,4,9,320,320,3,4,97,97
21,2101,1,2024,24,11,2023,21,2106,30,24,4,4,320,320,3,4,97,97
1,0101,1,2024,29,11,2023,1,0115,999,999,9,9,320,320,9,9,97,97
17,1713,1,2024,11,9,2023,17,1706,44,33,4,4,320,320,4,4,97,97
9,0922,1,2024,12,12,2023,12,1215,28,26,4,4,320,320,4,4,97,97
9,0922,1,2024,21,12,2023,22,2212,37,30,4,4,320,320,3,3,97,97
1,0101,1,2024,16,10,2023,1,0101,32,28,9,4,840,320,4,4,97,97
6,0601,1,2024,16,11,2023,6,0608,999,999,9,9,320,320,9,9,97,97
13,1307,1,2024,30,10,2023,13,1307,32,28,9,9,320,320,2,9,97,97
1,0101,1,2024,7,11,2023,1,0101,26,23,4,5,320,320,4,4,97,97
9,0922,1,2024,14,11,2023,9,0921,29,32,4,4,320,320,4,3,97,97
1,0109,1,2024,23,10,2023,1,0110,32,30,1,4,320,320,3,5,97,97
11,1101,1,2024,4,10,2023,11,1101,35,36,4,4,320,320,1,1,97,97
1,0101,1,2024,8,3,2023,1,0101,999,999,9,9,320,320,9,9,97,97
17,1701,1,2024,19,12,2023,1,0101,53,47,9,9,484,320,1,1,97,97
19,1901,1,2024,5,6,2023,19,1909,30,29,4,4,320,320,4,3,97,97
14,1401,1,2024,6,10,2023,14,1401,31,26,4,1,320,320,4,4,97,97
21,2101,1,2024,15,6,2023,21,2103,999,999,9,9,320,320,1,1,97,97
1,0101,1,2024,3,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0115,1,2024,18,12,2023,1,0115,32,31,9,4,320,320,4,5,97,97
1,0115,1,2024,15,12,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,1,2024,29,11,2023,5,0513,44,47,4,4,320,320,4,4,97,97
18,1801,1,2024,28,12,2023,18,1801,41,37,4,4,320,320,3,3,97,97
14,1401,1,2024,23,11,2023,14,1418,31,23,9,4,320,320,4,4,97,97
21,2101,1,2024,2,10,2023,21,2101,999,999,9,9,320,320,9,9,97,97
1,0101,1,2024,19,12,2023,1,0101,38,35,4,4,320,320,2,1,97,97
12,1217,1,2024,4,12,2023,12,1218,36,36,4,4,320,320,4,4,97,97
1,0113,1,2024,7,9,2023,1,0101,999,999,9,9,320,320,9,9,97,97
20,2001,1,2024,21,2,2023,20,2001,38,37,9,9,320,320,1,1,97,97
12,1217,1,2024,21,12,2023,12,1217,30,25,4,4,320,320,4,2,97,97
9,0901,1,2024,14,9,2023,9,0901,999,999,4,4,320,320,1,1,97,97
1,0101,1,2024,15,12,2023,4,0409,34,40,1,1,320,320,3,2,97,97
1,0101,1,2024,27,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0113,1,2024,20,12,2023,1,0102,42,35,4,4,320,320,4,9,97,97
1,0101,1,2024,17,10,2023,1,0108,999,999,9,9,320,320,9,9,97,97
1,0101,1,2024,15,11,2023,1,0108,999,999,9,9,320,320,9,9,97,97
9,0901,1,2024,16,11,2023,9,0901,28,26,4,4,320,320,3,3,97,97
1,0101,1,2024,1,12,2023,1,0101,33,29,4,4,320,320,4,5,97,97
1,0101,1,2024,3,10,2023,1,0101,49,47,4,4,320,320,4,4,97,97
7,0701,1,2024,25,8,2023,7,0709,24,22,1,1,320,320,4,3,97,97
21,2101,1,2024,10,10,2023,21,2101,67,51,4,4,320,320,2,5,97,97
14,1401,1,2024,1,9,2023,14,1403,26,28,9,1,320,320,3,3,97,97
17,1712,1,2024,3,10,2023,17,1712,32,26,4,4,320,320,5,4,97,97
1,0101,1,2024,12,12,2023,1,0106,34,32,4,4,320,320,3,4,97,97
9,0901,1,2024,11,12,2023,9,0901,999,999,9,9,9999,9999,9,9,97,97
1,0101,1,2024,11,9,2023,1,0108,999,999,9,9,320,320,9,9,97,97
1,0114,1,2024,26,7,2023,15,1502,36,28,1,4,320,320,3,3,97,97
1,0101,1,2024,14,12,2023,1,0101,999,999,4,4,320,320,1,1,97,97
1,0101,1,2024,29,11,2023,1,0108,999,999,9,9,320,320,9,9,97,97
1,0101,1,2024,13,9,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0115,1,2024,25,1,2023,1,0115,25,22,5,9,320,320,4,4,97,97
11,1102,1,2024,14,12,2023,11,1102,999,999,9,9,320,320,9,9,97,97
18,1801,1,2024,9,11,2023,20,2007,36,23,4,4,320,320,4,5,97,97
21,2101,1,2024,24,11,2023,21,2105,35,35,4,4,320,320,3,3,97,97
1,0101,1,2024,30,10,2023,1,0101,999,999,9,9,320,320,1,1,97,97
15,1503,1,2024,4,12,2023,15,1503,35,33,1,1,320,320,2,2,97,97
10,1010,1,2024,19,6,2023,10,1010,999,999,9,9,320,320,1,1,97,97
10,1010,1,2024,12,12,2023,5,0501,999,999,9,9,320,320,9,9,97,97
17,1703,1,2024,29,11,2023,17,1703,999,36,9,4,320,320,9,5,97,97
8,0805,1,2024,17,11,2023,8,0805,26,26,1,1,320,320,3,4,97,97
12,1213,1,2024,18,12,2023,12,1213,999,999,9,9,320,320,9,9,97,97
16,1602,1,2024,24,2,2023,20,2001,35,36,4,4,320,320,5,3,97,97
1,0101,2,2024,15,12,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,2,2024,2,11,2023,1,0117,32,31,4,4,320,320,3,2,97,97
1,0101,2,2024,13,10,2023,1,0101,29,27,4,4,320,320,4,3,97,97
18,1801,2,2024,11,12,2023,18,1801,35,36,4,4,320,320,9,9,97,97
1,0101,2,2024,10,11,2023,1,0108,999,999,9,9,320,320,9,9,97,97
10,1001,2,2024,29,9,2023,10,1001,34,30,9,9,320,320,9,9,97,97
6,0601,2,2024,15,8,2023,6,0606,999,999,9,9,320,320,9,9,97,97
1,0101,2,2024,20,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
10,1004,2,2024,6,6,2023,10,1004,29,27,1,1,320,320,4,4,97,97
20,2001,2,2024,28,7,2023,9,0901,40,40,4,4,320,320,4,4,97,97
12,1222,2,2024,6,12,2023,9,0920,999,999,9,9,320,320,1,1,97,97
1,0101,2,2024,15,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
7,0701,2,2024,28,9,2023,7,0701,999,999,9,9,320,320,1,1,97,97
1,0113,2,2024,6,9,2023,1,0101,34,35,4,9,320,320,4,1,97,97
10,1001,2,2024,4,7,2023,10,1001,28,26,4,9,320,320,4,1,97,97
9,0920,2,2024,1,12,2023,9,0920,29,32,4,4,320,320,4,4,97,97
22,2201,2,2024,2,10,2023,1,0108,999,999,9,9,320,320,9,1,97,97
1,0110,2,2024,21,11,2023,1,0115,999,40,4,4,320,320,1,3,97,97
14,1403,2,2024,27,7,2023,14,1403,29,31,1,1,320,320,4,3,97,97
18,1801,2,2024,20,9,2023,18,1802,39,30,4,4,320,320,3,3,97,97
1,0108,2,2024,12,12,2023,1,0106,33,26,4,4,320,320,4,4,97,97
7,0701,2,2024,6,10,2023,7,0701,31,31,1,1,320,320,4,4,97,97
3,0301,2,2024,24,8,2023,3,0308,999,999,9,9,320,320,9,9,97,97
1,0101,2,2024,22,11,2023,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,2,2024,26,1,2023,1,0115,39,25,4,5,320,320,3,3,97,97
18,1801,2,2024,18,9,2023,18,1802,37,34,4,1,320,320,2,3,97,97
5,0501,2,2024,6,12,2023,3,0316,32,26,4,1,320,320,5,3,97,97
6,0601,2,2024,21,12,2023,6,0611,40,31,4,4,320,320,3,4,97,97
1,0101,2,2024,20,12,2023,12,1202,999,999,9,9,320,320,9,9,97,97
6,0601,2,2024,23,11,2023,6,0602,41,45,4,4,320,320,3,3,97,97
10,1001,2,2024,4,8,2023,10,1001,29,28,9,9,320,320,1,1,97,97
8,0808,2,2024,27,10,2023,8,0808,999,999,9,9,320,320,9,9,97,97
17,1703,2,2024,12,10,2023,1,0113,999,999,9,9,320,320,9,1,97,97
4,0413,2,2024,23,8,2023,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,2,2024,26,10,2023,1,0101,999,999,9,9,320,320,9,9,97,97
5,0502,2,2024,3,10,2023,5,0502,999,999,9,9,320,320,9,9,97,97
1,0101,2,2024,21,12,2023,1,0101,29,29,4,9,320,840,4,1,97,97
1,0114,2,2024,20,11,2023,1,0114,29,26,4,4,320,320,3,3,97,97
1,0101,2,2024,16,11,2023,1,0108,26,24,4,5,320,320,3,3,97,97
18,1801,2,2024,14,12,2023,18,1801,47,43,4,4,320,320,9,9,97,97
1,0101,2,2024,30,1,2023,5,0501,23,22,9,9,320,320,4,4,97,97
16,1601,2,2024,11,8,2023,16,1601,33,35,4,1,320,320,5,5,97,97
1,0101,2,2024,28,11,2023,11,1109,999,999,9,9,320,320,9,9,97,97
5,0501,2,2024,21,3,2023,5,0505,30,34,4,4,320,320,4,5,97,97
1,0101,2,2024,8,8,2023,1,0101,35,35,9,4,214,320,1,5,97,97
9,0920,2,2024,28,12,2023,9,0910,32,24,1,5,320,320,3,4,97,97
13,1311,2,2024,5,10,2023,13,1311,43,37,4,4,320,320,2,2,97,97
3,0314,2,2024,21,3,2023,3,0314,32,29,4,4,320,320,4,4,97,97
16,1601,2,2024,21,4,2023,16,1601,999,999,9,9,320,320,9,9,97,97
1,0101,2,2024,9,11,2023,1,0115,41,42,4,4,320,320,1,1,97,97
1,0101,2,2024,26,12,2023,1,0101,999,999,9,9,320,320,9,9,97,97
21,2101,2,2024,30,11,2023,21,2101,999,999,9,9,320,320,1,1,97,97
1,0101,3,2024,11,9,2023,1,0101,999,999,9,9,320,320,1,9,97,97
16,1609,3,2024,13,3,2023,16,1609,42,35,1,1,320,320,2,2,97,97
1,0101,3,2024,19,12,2023,1,0108,43,36,4,9,320,320,4,1,97,97
1,0101,3,2024,23,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
16,1609,3,2024,12,6,2023,16,1609,34,32,1,4,320,320,3,2,97,97
1,0101,3,2024,23,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,3,2024,6,12,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,3,2024,6,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,3,2024,5,9,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,3,2024,23,11,2023,1,0115,999,999,9,9,320,320,9,9,97,97
18,1801,3,2024,27,11,2023,18,1801,22,29,4,4,320,320,9,4,97,97
1,0101,3,2024,16,10,2023,1,0101,999,999,9,9,320,320,9,9,97,97
2,0201,3,2024,4,12,2023,2,0201,29,20,4,4,320,320,4,9,97,97
10,1001,3,2024,22,8,2023,1,0114,999,999,9,9,320,320,1,1,97,97
5,0501,3,2024,2,11,2023,5,0502,25,25,4,4,320,320,9,9,97,97
1,0101,3,2024,5,10,2023,1,0101,34,30,4,4,320,320,4,4,97,97
10,1001,3,2024,31,8,2023,10,1001,29,27,4,9,320,320,2,1,97,97
1,0117,3,2024,3,10,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,3,2024,10,3,2023,1,0101,999,999,9,9,320,320,9,9,97,97
5,0513,3,2024,11,12,2023,21,2101,25,25,9,9,840,320,4,4,97,97
20,2001,3,2024,19,10,2023,20,2002,67,47,4,9,320,320,4,2,97,97
16,1610,3,2024,31,8,2023,16,1601,37,31,4,4,320,320,5,5,97,97
16,1610,3,2024,23,1,2023,16,1610,25,24,1,9,320,320,3,3,97,97
20,2002,3,2024,20,7,2023,20,2001,57,38,4,5,320,320,1,4,97,97
1,0102,3,2024,19,10,2023,1,0116,31,29,4,4,320,320,2,4,97,97
11,1101,4,2024,1,12,2023,11,1102,63,50,4,4,320,320,3,4,97,97
1,0101,4,2024,6,11,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,4,2024,14,9,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0101,4,2024,9,1,2023,1,0101,27,24,4,9,320,320,3,2,97,97
1,0101,4,2024,16,8,2023,1,0101,999,999,9,9,320,320,9,9,97,97
7,0701,4,2024,7,8,2023,7,0710,999,999,9,9,320,320,9,9,97,97
9,0901,4,2024,26,9,2023,9,0914,23,24,4,4,320,320,4,4,97,97
5,0502,4,2024,28,12,2023,5,0502,34,24,4,4,320,320,4,4,97,97
12,1222,4,2024,24,10,2023,12,1220,31,26,4,4,320,320,3,3,97,97
1,0101,4,2024,7,3,2023,5,0502,999,999,9,9,320,320,9,1,97,97
1,0101,4,2024,30,8,2023,1,0101,45,48,4,4,320,320,5,4,97,97
9,0901,4,2024,20,7,2023,9,0901,37,29,9,4,320,320,9,3,97,97
1,0101,4,2024,11,9,2023,10,1012,30,27,4,9,320,320,4,9,97,97
19,1901,4,2024,19,10,2023,19,1901,37,31,9,4,188,320,9,9,97,97
13,1326,4,2024,12,10,2023,13,1326,26,25,4,4,320,320,5,5,97,97
16,1601,4,2024,3,11,2023,16,1601,36,27,4,4,320,320,5,5,97,97
1,0101,4,2024,27,10,2023,1,0115,999,999,9,9,320,320,9,9,97,97
1,0101,4,2024,19,9,2023,1,0101,41,24,4,4,320,320,4,3,97,97
1,0101,4,2024,3,11,2023,1,0101,30,26,4,5,320,320,4,4,97,97
10,1021,4,2024,4,11,2023,11,1101,27,39,4,4,320,320,4,4,97,97
15,1503,4,2024,14,12,2023,15,1503,34,36,1,1,320,320,4,4,97,97
4,0406,4,2024,12,10,2023,4,0406,34,33,1,1,320,320,3,2,97,97
16,1602,4,2024,19,5,2023,1,0101,999,999,9,9,320,320,9,9,97,97
1,0113,5,2024,7,11,2023,22,2211,33,28,4,4,320,320,4,4,97,97
1,0101,5,2024,17,11,2023,1,0108,999,999,9,9,320,320,9,9,97,97
1,0101,5,2024,18,10,2023,1,0101,999,999,9,9,320,320,1,1,97,97
1,0115,5,2024,26,10,2023,10,1002,51,47,4,4,320,320,4,2,97,97
20,2007,5,2024,4,9,2023,20,2007,32,32,4,4,320,320,2,3,97,97
1,0108,5,2024,23,11,2023,1,0108,33,33,4,4,320,320,3,4,97,97
3,0304,5,2024,11,8,2023,3,0304,23,23,1,1,320,320,4,4,97,97
16,1601,5,2024,27,1,2023,16,1609,29,25,1,4,320,320,3,3,97,97
12,1220,5,2024,30,8,2023,5,0507,26,28,4,4,320,320,4,4,97,97
1,0101,5,2024,2,10,2023,1,0116,28,28,4,4,320,320,3,3,97,97
1,0101,5,2024,24,5,2023,1,0101,999,999,9,9,320,320,9,9,97,97
15,1501,5,2024,16,1,2023,15,1504,27,30,1,1,320,320,2,3,97,97
3,0310,6,2024,16,11,2023,3,0310,28,26,5,9,320,320,2,3,97,97
9,0901,6,2024,6,11,2023,9,0901,999,999,4,4,320,320,9,9,97,97
15,1507,6,2024,7,12,2023,15,1507,43,37,4,9,320,320,3,3,97,97
11,1101,6,2024,26,12,2023,11,1101,23,27,4,4,320,320,3,4,97,97
1,0101,6,2024,15,6,2023,1,0101,36,35,9,4,188,320,1,4,97,97
3,0301,6,2024,19,12,2023,1,0101,40,37,4,9,320,276,4,3,97,97
1,0101,6,2024,21,11,2023,1,0101,999,999,9,9,320,320,1,9,97,97
1,0101,6,2024,23,8,2023,1,0101,40,40,4,4,320,320,4,5,97,97
1,0101,6,2024,23,5,2023,1,0101,38,39,4,4,320,320,4,4,97,97
18,1801,6,2024,17,11,2023,18,1802,34,31,4,4,320,320,3,4,97,97
19,1903,6,2024,3,10,2023,19,1901,38,24,4,9,320,320,5,4,97,97
13,1301,1,2023,18,1,2023,14,1409,999,999,9,9,320,320,9,9,99,99
1,0101,1,2023,13,1,2023,5,0502,47,999,4,9,320,320,1,9,99,99
9,0921,1,2023,6,1,2023,1,0108,999,999,9,9,320,320,1,1,99,99
12,1222,1,2023,13,1,2023,9,0921,999,999,4,4,320,320,1,9,99,23
9,0901,1,2023,4,1,2023,9,0901,30,32,1,4,320,320,1,5,99,22
10,1021,1,2023,18,1,2023,5,0507,999,999,9,9,320,320,9,9,99,99
9,0901,1,2023,23,1,2023,9,0917,999,999,4,4,320,320,1,1,99,99
10,1021,1,2023,17,1,2023,11,1101,999,999,9,9,320,320,9,9,99,99
17,1705,1,2023,27,1,2023,2,0201,999,999,9,9,320,320,9,9,99,99
1,0101,1,2023,17,1,2023,1,0112,999,999,9,9,320,320,9,9,99,99
5,0509,1,2023,20,1,2023,5,0509,999,47,9,4,320,320,9,2,99,75
1,0101,1,2023,11,1,2023,1,0101,65,60,9,4,320,320,1,4,99,52
1,0101,1,2023,4,1,2023,1,0103,999,999,9,9,320,320,9,9,99,99
4,0401,1,2023,10,1,2023,4,0414,35,33,4,4,320,320,3,3,99,97
22,2205,1,2023,13,1,2023,22,2205,999,999,4,4,320,320,9,9,99,99
22,2217,1,2023,9,1,2023,22,2217,999,999,9,9,320,320,9,9,99,99
9,0901,1,2023,12,1,2023,9,0903,42,43,9,4,320,320,9,2,99,97
20,2011,1,2023,18,1,2023,22,2207,999,999,9,9,320,320,9,9,99,99
9,0901,1,2023,11,1,2023,9,0907,30,32,9,1,320,320,9,2,99,97
9,0921,1,2023,6,1,2023,9,0921,999,999,4,4,320,320,1,1,99,97
3,0301,1,2023,13,1,2023,3,0301,999,40,9,4,320,320,1,4,99,23
10,1006,1,2023,3,1,2023,10,1006,999,49,9,4,320,320,9,9,99,23
1,0101,1,2023,12,1,2023,1,0101,999,999,9,9,376,320,9,9,99,99
1,0101,1,2023,3,1,2023,18,1803,999,999,4,4,320,320,1,1,99,99
9,0901,1,2023,24,1,2023,9,0909,999,999,9,9,320,320,9,9,99,99
13,1326,1,2023,3,1,2023,13,1326,999,999,4,1,320,320,1,1,99,99
11,1101,2,2023,17,1,2023,5,0502,999,999,9,9,320,320,9,9,99,99
11,1101,2,2023,24,1,2023,11,1101,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,13,1,2023,1,0101,999,999,9,9,9999,9999,9,9,99,99
13,1301,2,2023,10,1,2023,13,1301,999,44,9,4,320,320,9,2,99,97
12,1214,2,2023,17,1,2023,1,0101,999,999,9,9,320,320,9,9,99,99
1,0108,2,2023,9,1,2023,1,0101,999,999,9,9,320,320,9,9,99,99
1,0115,2,2023,12,1,2023,1,0117,45,36,4,4,320,320,9,4,99,99
1,0115,2,2023,18,1,2023,21,2101,25,22,4,4,320,320,4,3,99,99
9,0901,2,2023,6,2,2023,12,1210,999,42,9,5,320,320,9,2,99,99
1,0111,2,2023,10,1,2023,22,2217,999,999,9,9,320,320,9,9,99,99
3,0314,2,2023,19,1,2023,5,0505,999,32,9,4,320,320,9,4,99,97
15,1501,2,2023,4,1,2023,15,1501,37,999,4,9,320,320,9,9,99,99
15,1507,2,2023,13,1,2023,2,0202,999,999,9,9,320,320,9,9,99,99
22,2201,2,2023,18,1,2023,22,2201,999,999,9,9,320,320,9,9,99,99
2,0201,2,2023,8,2,2023,2,0202,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,5,1,2023,20,2009,999,999,9,9,320,320,9,9,99,99
13,1301,2,2023,23,1,2023,13,1301,999,999,9,9,320,320,9,9,99,99
9,0901,2,2023,25,1,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,20,1,2023,1,0102,999,51,9,4,320,320,9,3,99,97
1,0101,2,2023,27,1,2023,1,0101,53,999,9,9,320,320,9,9,99,97
1,0101,2,2023,9,1,2023,22,2202,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,27,1,2023,1,0101,999,999,9,9,320,320,9,9,99,99
10,1003,2,2023,3,1,2023,10,1003,999,999,9,9,320,320,1,1,99,99
9,0901,2,2023,25,1,2023,8,0804,999,999,9,9,320,320,9,9,99,99
12,1219,2,2023,30,1,2023,12,1215,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,20,1,2023,1,0101,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,6,1,2023,1,0107,52,38,9,4,320,320,9,5,99,23
2,0201,2,2023,1,2,2023,2,0207,999,999,4,4,320,320,9,9,99,99
1,0101,2,2023,20,1,2023,1,0101,999,999,9,9,320,320,9,9,99,99
9,0920,2,2023,13,1,2023,9,0920,41,42,9,4,320,320,9,2,99,97
12,1218,2,2023,6,2,2023,5,0506,999,41,9,4,320,320,1,2,99,97
11,1101,2,2023,2,2,2023,11,1101,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,23,1,2023,1,0101,999,999,9,9,320,320,9,1,99,99
12,1222,2,2023,9,1,2023,12,1222,999,999,9,9,320,320,9,9,99,99
18,1801,2,2023,17,1,2023,18,1804,999,999,9,9,320,320,9,9,99,99
8,0804,2,2023,1,2,2023,8,0804,999,999,1,1,320,320,1,1,99,99
2,0201,2,2023,12,1,2023,2,0202,999,999,9,9,320,320,9,9,99,99
5,0504,2,2023,3,2,2023,1,0101,999,39,9,9,320,840,1,9,99,97
13,1301,2,2023,14,2,2023,13,1301,999,999,9,9,320,320,9,9,99,99
2,0201,2,2023,21,2,2023,19,1906,999,999,9,9,320,320,9,9,99,99
8,0801,2,2023,25,1,2023,8,0803,999,43,1,1,320,320,1,2,99,97
9,0901,2,2023,15,2,2023,9,0901,44,41,9,9,320,320,1,9,99,97
1,0101,2,2023,3,2,2023,5,0506,999,999,9,9,320,320,9,9,99,99
2,0201,2,2023,24,1,2023,2,0201,999,999,9,9,320,320,1,9,99,99
6,0614,2,2023,18,1,2023,21,2107,999,999,9,9,320,320,1,1,99,99
18,1801,2,2023,14,2,2023,18,1804,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,16,2,2023,1,0101,999,999,9,9,320,320,1,1,99,99
9,0904,2,2023,9,2,2023,9,0904,999,999,9,9,320,320,1,1,99,99
1,0101,2,2023,9,2,2023,12,1222,999,999,9,9,320,320,9,9,99,99
5,0509,2,2023,27,2,2023,5,0509,999,999,9,9,320,320,9,9,99,99
10,1003,2,2023,14,2,2023,10,1001,999,999,9,9,320,320,9,1,99,99
11,1101,2,2023,21,2,2023,11,1101,41,999,9,9,320,320,1,9,99,99
1,0101,2,2023,18,1,2023,9,0904,999,999,9,9,320,320,9,9,99,99
15,1501,2,2023,19,1,2023,15,1501,999,999,4,4,320,320,1,1,99,99
18,1801,2,2023,17,1,2023,18,1804,999,999,9,9,320,320,9,9,99,99
6,0601,2,2023,10,1,2023,6,0611,999,999,9,9,320,320,9,9,99,99
1,0102,2,2023,15,2,2023,1,0101,999,69,9,4,188,320,9,4,99,41
6,0601,2,2023,12,1,2023,6,0603,999,999,9,9,320,320,9,9,99,99
14,1401,2,2023,20,1,2023,14,1401,53,46,1,1,320,320,2,2,99,97
17,1712,2,2023,9,1,2023,17,1712,999,999,4,4,320,320,9,9,99,99
3,0301,2,2023,16,2,2023,3,0301,999,999,9,9,320,320,9,9,99,99
3,0301,2,2023,21,2,2023,3,0314,999,999,9,9,320,320,9,9,99,99
12,1213,2,2023,1,2,2023,10,1001,999,999,9,9,320,320,9,9,99,99
10,1021,2,2023,9,2,2023,4,0406,999,51,1,1,320,320,9,1,99,97
20,2011,2,2023,4,1,2023,20,2009,999,999,9,9,320,320,9,9,99,99
1,0101,2,2023,17,2,2023,18,1804,999,999,9,9,320,320,9,9,99,99
3,0304,2,2023,10,2,2023,1,0103,999,999,9,9,320,320,9,9,99,99
9,0911,2,2023,31,1,2023,9,0911,999,999,9,9,320,320,9,9,99,99
1,0109,3,2023,9,2,2023,1,0110,999,999,9,9,320,320,9,9,99,99
15,1507,3,2023,2,3,2023,1,0114,999,55,9,9,320,320,9,2,99,97
18,1801,3,2023,1,2,2023,18,1801,999,999,9,9,320,320,9,9,99,99
5,0509,3,2023,29,3,2023,5,0509,999,999,9,9,320,320,9,9,99,99
17,1712,3,2023,16,2,2023,17,1709,999,999,9,9,320,320,9,9,99,99
9,0921,3,2023,23,3,2023,11,1101,999,999,9,9,320,320,1,1,99,99
18,1801,3,2023,13,2,2023,18,1803,999,999,9,9,320,320,9,9,99,99
18,1801,3,2023,6,2,2023,18,1804,999,999,9,9,320,320,9,9,99,99
22,2205,3,2023,2,3,2023,22,2205,999,999,9,9,320,320,9,9,99,99
5,0509,3,2023,27,3,2023,5,0509,999,999,9,9,320,320,1,1,99,99
9,0921,3,2023,23,3,2023,9,0921,999,999,4,4,320,320,1,1,99,99
2,0201,3,2023,28,2,2023,2,0203,999,999,9,9,320,320,9,9,99,99
15,1501,3,2023,7,2,2023,15,1501,999,999,9,9,320,320,1,1,99,99
22,2202,3,2023,6,3,2023,6,0614,999,999,9,9,320,320,9,9,99,99
1,0115,3,2023,13,2,2023,1,0116,999,999,9,9,320,320,9,9,99,99
13,1301,3,2023,3,2,2023,13,1301,999,999,9,9,320,320,1,1,99,99
1,0101,3,2023,15,2,2023,1,0114,999,999,9,9,320,320,1,9,99,99
1,0101,3,2023,12,1,2023,1,0101,999,999,9,9,720,320,1,1,99,99
12,1217,3,2023,1,3,2023,12,1217,999,999,9,9,320,320,1,9,99,99
3,0316,3,2023,11,1,2023,4,0401,999,999,9,9,320,320,9,9,99,99
22,2201,3,2023,21,2,2023,22,2201,999,999,9,9,320,320,9,9,99,99
13,1301,3,2023,28,3,2023,13,1301,999,999,9,9,320,320,1,1,99,99
8,0802,3,2023,22,2,2023,8,0802,999,999,9,9,320,320,1,1,99,99
19,1909,3,2023,10,3,2023,1,0101,51,48,9,4,320,320,1,4,99,23
9,0901,3,2023,14,3,2023,12,1203,999,999,4,4,320,320,1,1,99,99
10,1001,3,2023,15,3,2023,10,1003,999,999,9,9,320,320,9,9,99,99
11,1101,3,2023,1,3,2023,11,1101,72,999,4,9,320,320,2,9,99,99
10,1009,3,2023,14,3,2023,10,1001,999,999,9,9,320,320,9,9,99,99
5,0506,3,2023,17,1,2023,5,0506,999,999,9,9,320,320,9,9,99,99
3,0312,3,2023,17,3,2023,3,0312,999,37,9,4,320,320,1,3,99,97
13,1302,3,2023,9,3,2023,13,1301,999,999,9,9,320,320,9,9,99,99
1,0101,3,2023,20,1,2023,21,2101,999,999,9,9,320,320,9,9,99,99
17,1712,3,2023,7,3,2023,17,1708,999,999,9,9,320,320,9,9,99,99
1,0115,3,2023,21,2,2023,1,0117,999,999,9,9,320,320,9,1,99,99
1,0115,3,2023,17,3,2023,1,0117,999,999,9,9,320,320,9,9,99,99
12,1213,3,2023,24,3,2023,12,1219,42,39,9,4,320,320,9,2,99,97
